source	target
PLEKHG4	PLEKHG7
PLEKHG4	PRPF18
PLEKHG4	PRPF31
PLEKHG4	PRPS1
PLEKHG4	PSMB1
PLEKHG4	PTGER3
PLEKHG4	RIN1
PLEKHG4	SAXO1
PLEKHG4	SAXO4
PLEKHG4	SENP3
PLEKHG4	SETD5
PLEKHG4	SH2D4A
PLEKHG4	SHISA6
PLEKHG4	SIX1
PLEKHG4	SLC31A1
PLEKHG4	SMCP
PLEKHG4	SMG9
PLEKHG4	SNAPC4
PLEKHG4	SULT1C4
PLEKHG4	TBC1D22B
PLEKHG4	TBX18
PLEKHG4	TEKT3
PLEKHG4	TENT5D
PLEKHG4	TFAP2D
PLEKHG4	TFG
PLEKHG4	TNFRSF19
PLEKHG4	TSSK3
PLEKHG4	TTC23
PLEKHG4	UBE2O
PLEKHG4	UBXN6
PLEKHG4	USP2
PLEKHG4	VPS37C
PLEKHG4	WFS1
PLEKHG4	ZCCHC10
PLEKHG4	ZCCHC14
PLEKHG4	ZNF148
PLEKHG4	ZNF252P-AS1
PLEKHG4	ZNF319
PLEKHG4	ZNF648
PLEKHG5	RHOH
PLEKHG5	RND1
PLEKHG5	RND3
PLEKHG5	YWHAB
PLEKHG5	YWHAE
PLEKHG5	YWHAG
PLEKHG5	YWHAH
PLEKHG5	YWHAQ
PLEKHG5	YWHAZ
PLEKHG6	ZG16B
PLEKHG7	PMP22
PLEKHG7	PNLIPRP2
PLEKHG7	PNPLA2
PLEKHG7	POGK
PLEKHG7	POLD1
PLEKHG7	POLE
PLEKHG7	PPIP5K1
PLEKHG7	PPT1
PLEKHG7	PRAME
PLEKHG7	PRKAB2
PLEKHG7	PRKN
PLEKHG7	RAB7A
PLEKHG7	RAD17
PLEKHG7	RALGAPB
PLEKHG7	RECQL4
PLEKHG7	RFC3
PLEKHG7	RGL3
PLEKHG7	RICTOR
PLEKHG7	RIN1
PLEKHG7	RLIM
PLEKHG7	RNF11
PLEKHG7	RPS6KA4
PLEKHG7	SHKBP1
PLEKHG7	SLFN5
PLEKHG7	SMG8
PLEKHG7	SNCA
PLEKHG7	SNTB2
PLEKHG7	SNX6
PLEKHG7	SPRED1
PLEKHG7	SPTLC1
PLEKHG7	SYMPK
PLEKHG7	TANGO6
PLEKHG7	TOMM5
PLEKHG7	TRIM32
PLEKHG7	TRIM33
PLEKHG7	TRIM65
PLEKHG7	TRIM7
PLEKHG7	TSC1
PLEKHG7	TTC19
PLEKHG7	TTF2
PLEKHG7	TUBA1A
PLEKHG7	TUBA1C
PLEKHG7	TUBB
PLEKHG7	TUBB8
PLEKHG7	TUBGCP6
PLEKHG7	UBQLN1
PLEKHG7	VPS18
PLEKHG7	VPS33A
PLEKHG7	VPS41
PLEKHG7	WDR36
PLEKHG7	WDR59
PLEKHG7	WDR81
PLEKHG7	WFS1
PLEKHG7	ZNG1C
PLEKHG7	ZSWIM8
PLEKHH1	PPP4R1L
PLEKHH1	PTGES3
PLEKHH2	PXN
PLEKHH3	PTCH2
PLEKHH3	PTGER3
PLEKHH3	PTGES3
PLEKHH3	RELT
PLEKHH3	RET
PLEKHH3	RFXANK
PLEKHH3	SKAP1
PLEKHH3	SLC31A1
PLEKHH3	SLITRK6
PLEKHH3	TACR3
PLEKHH3	TGFBR2
PLEKHH3	TMED7
PLEKHH3	TMEM200A
PLEKHH3	TMEM9B
PLEKHH3	UBXN6
PLEKHJ1	PRKD2
PLEKHJ1	RAB5B
PLEKHJ1	RTF1
PLEKHJ1	SUPT5H
PLEKHM1	RAB7A
PLEKHM1	RICTOR
PLEKHM1	RPTOR
PLEKHM1	VPS11
PLEKHM1	VPS18
PLEKHM1	VPS33A
PLEKHM1	VPS39
PLEKHM1	VPS41
PLEKHM3	RMND1
PLEKHM3	XPO4
PLEKHM3	YWHAE
PLEKHM3	YWHAG
PLEKHM3	YWHAH
PLEKHM3	YWHAQ
PLEKHM3	YWHAZ
PLEKHN1	PPM1J
PLEKHN1	PPP1R16B
PLEKHN1	PRICKLE4
PLEKHN1	PRKAA2
PLEKHN1	PXN
PLEKHN1	REL
PLEKHN1	RFX6
PLEKHN1	SAXO4
PLEKHN1	SORBS3
PLEKHN1	SSC4D
PLEKHN1	TAOK1
PLEKHN1	TAX1BP1
PLEKHN1	TCF4
PLEKHN1	TP53BP2
PLEKHN1	TRAF1
PLEKHN1	TRIM27
PLEKHN1	TRIP6
PLEKHN1	UBB
PLEKHN1	USP54
PLEKHN1	WDR45B
PLEKHN1	WWOX
PLEKHN1	ZC4H2
PLEKHN1	ZNF438
PLEKHN1	ZRANB1
PLEKHO1	PSMC5
PLEKHO1	RBM28
PLEKHO1	RPL26L1
PLEKHO1	SEC24D
PLEKHO1	SMAD5
PLEKHO1	SMURF1
PLEKHO1	SPTY2D1
PLEKHO1	THSD7B
PLEKHO1	TMEM218
PLEKHO1	TNF
PLEKHO1	TRAF3IP3
PLEKHO1	TRAF6
PLEKHO1	TRAM1L1
PLEKHO1	TRMT1L
PLEKHO1	TSPAN33
PLEKHO1	TSPO2
PLEKHO1	UBA6
PLEKHO1	URB1
PLEKHO1	USP7
PLEKHO1	VAMP3
PLEKHO1	WDR45B
PLEKHO1	ZFPL1
PLEKHO2	PLTP
PLEKHO2	PPP2R2D
PLEKHO2	RNF20
PLEKHO2	TACC3
PLEKHO2	UBR2
PLEKHO2	VEZT
PLEKHO2	YWHAB
PLEKHO2	YWHAZ
PLEKHO2	ZMYM6
PLEKHS1	TCP11L1
PLEKHS1	UBQLN1
PLG	PPP2R2B
PLG	RHBDD1
PLG	SARAF
PLG	SERPINF2
PLG	SLC6A1
PLG	SSUH2
PLG	ST6GALNAC6
PLG	THBS1
PLG	UBE2U
PLG	YWHAQ
PLGRKT	VPS13C
PLGRKT	WDR45
PLIN1	SQSTM1
PLIN2	POGZ
PLIN2	SFT2D2
PLIN2	UBR1
PLIN2	WFS1
PLIN3	PRPF40A
PLIN3	PTPN9
PLIN3	RUSF1
PLIN3	SFT2D2
PLIN3	SH3GLB1
PLIN3	SNX1
PLIN3	SNX2
PLIN3	SPART
PLIN3	SYNGR1
PLIN3	SYNGR3
PLIN3	SYP
PLIN3	TARS2
PLIN3	TBC1D13
PLIN3	TMEM14C
PLIN3	VIPR2
PLIN3	ZER1
PLIN5	SAPCD2
PLK1	PON1
PLK1	PPIL2
PLK1	PPP1CC
PLK1	PPP1R12A
PLK1	PPP6C
PLK1	PPP6R1
PLK1	PPP6R2
PLK1	PPP6R3
PLK1	PRC1
PLK1	PRKAR1A
PLK1	PRKDC
PLK1	PRKN
PLK1	PRRC1
PLK1	PSEN1
PLK1	PSMA3
PLK1	PSMA4
PLK1	PSMA5
PLK1	PSMA6
PLK1	PSMA7
PLK1	PSMB3
PLK1	PSME3
PLK1	PTEN
PLK1	PTPN14
PLK1	RACGAP1
PLK1	RAD23B
PLK1	RAD51
PLK1	RAE1
PLK1	RAI14
PLK1	RANBP2
PLK1	RANGAP1
PLK1	RAP1GAP
PLK1	REST
PLK1	RGCC
PLK1	RGPD4
PLK1	RGS20
PLK1	RICTOR
PLK1	RNF2
PLK1	RRM2
PLK1	RSF1
PLK1	SATB2
PLK1	SCML1
PLK1	SKA3
PLK1	SLC25A46
PLK1	SLX4
PLK1	SLX4IP
PLK1	SMC1A
PLK1	SMC3
PLK1	SPAG5
PLK1	SPAG9
PLK1	SREBF1
PLK1	STK3
PLK1	STK39
PLK1	STUB1
PLK1	STXBP4
PLK1	SUGT1
PLK1	TANK
PLK1	TBK1
PLK1	TEPSIN
PLK1	TGIF1
PLK1	TIMELESS
PLK1	TMF1
PLK1	TNS2
PLK1	TOP2A
PLK1	TOPBP1
PLK1	TOPORS
PLK1	TP53
PLK1	TP53BP1
PLK1	TP73
PLK1	TRAK1
PLK1	TRAK2
PLK1	TRIM28
PLK1	TRIOBP
PLK1	TSC1
PLK1	TSC2
PLK1	TUBB3
PLK1	UBE2I
PLK1	UBR5
PLK1	USP16
PLK1	USP7
PLK1	VCP
PLK1	VIM
PLK1	WAC
PLK1	WAPL
PLK1	WDCP
PLK1	WEE1
PLK1	ZBTB1
PLK1	ZC3HC1
PLK2	POF1B
PLK2	RNASE7
PLK2	SDR9C7
PLK2	SERPINA12
PLK2	SERPINB7
PLK2	SNCA
PLK2	SUGP1
PLK2	TSC1
PLK3	POU2F1
PLK3	PRNP
PLK3	RAD52
PLK3	RNF141
PLK3	TP53
PLK3	TRIP13
PLK3	VRK1
PLK4	PLOD1
PLK4	PRDM16
PLK4	SASS6
PLK4	SFN
PLK4	SPAG5
PLK4	SPATA2
PLK4	STIL
PLK4	TENT5B
PLK4	TENT5C
PLK4	TFIP11
PLK4	TRIM54
PLK4	YWHAB
PLK4	YWHAE
PLK4	YWHAG
PLK4	YWHAH
PLK4	YWHAQ
PLK4	ZBTB39
PLLP	RNF122
PLLP	SAR1A
PLLP	SLC10A6
PLLP	STING1
PLLP	SYPL2
PLLP	TIGIT
PLLP	TMEM14B
PLLP	TMEM167B
PLLP	TMEM174
PLLP	TMPPE
PLLP	TMPRSS2
PLLP	TNFSF14
PLLP	TRIM59
PLLP	VMA21
PLLP	ZDHHC15
PLN	PLPPR1
PLN	RTN3
PLN	SAR1A
PLN	SDC3
PLN	SIT1
PLN	SLC14A2
PLN	SLC30A8
PLN	SLC34A2
PLN	SLC35H1
PLN	SLC39A2
PLN	SLC61A1
PLN	SLN
PLN	SPACA1
PLN	SPAG4
PLN	STX1A
PLN	STX2
PLN	TMEM106C
PLN	TMEM179B
PLN	TMEM205
PLN	TMEM31
PLN	TMEM45A
PLN	TMEM45B
PLN	TMEM52B
PLN	TMEM86B
PLN	TMPRSS2
PLOD1	PLOD2
PLOD1	PLOD3
PLOD1	PRRC2B
PLOD1	RBM7
PLOD1	SCARA3
PLOD1	U2SURP
PLOD1	ZBED2
PLOD1	ZNF106
PLOD2	PLOD3
PLOD2	RUVBL2
PLOD2	XPO7
PLOD3	PRCC
PLOD3	PRRC2B
PLOD3	RAB3IP
PLOD3	RALY
PLOD3	RBM6
PLOD3	RHOXF2
PLOD3	RITA1
PLOD3	SCARA3
PLOD3	SORBS3
PLOD3	THNSL1
PLOD3	VIPAS39
PLOD3	VPS33B
PLOD3	ZNF620
PLP1	PTPRN
PLP1	RBBP4
PLP1	REEP5
PLP1	REEP6
PLP1	RELL2
PLP1	RMDN3
PLP1	RNF24
PLP1	SKAP1
PLP1	SLC10A6
PLP1	SLC16A2
PLP1	SLC18A1
PLP1	SLC1A5
PLP1	SLC26A6
PLP1	SLC35E2A
PLP1	SLC35E3
PLP1	SLC41A3
PLP1	SMIM3
PLP1	SPNS3
PLP1	STX1A
PLP1	STX4
PLP1	SUSD3
PLP1	TARDBP
PLP1	TEX35
PLP1	TMEM106C
PLP1	TMEM14B
PLP1	TMEM182
PLP1	TMEM242
PLP1	TMEM243
PLP1	TMEM254
PLP1	TMEM31
PLP1	TMEM45B
PLP1	TMEM52B
PLP1	TMEM97
PLP1	TMPRSS2
PLP1	U2AF1
PLP1	UPK2
PLP1	VAT1
PLP2	PSCA
PLP2	PTGES
PLP2	PVR
PLP2	REEP4
PLP2	RETREG3
PLP2	RNF5
PLP2	SAR1A
PLP2	SCN3B
PLP2	SGPL1
PLP2	SLC14A2
PLP2	SLC18A1
PLP2	SLC2A13
PLP2	SLC35H1
PLP2	SPG21
PLP2	SPN
PLP2	THAP4
PLP2	TM4SF19
PLP2	TMEM14B
PLP2	TMEM31
PLP2	TMEM51
PLP2	TMEM79
PLP2	TMPRSS2
PLP2	TMX2
PLPBP	TMEM101
PLPP1	PLPP2
PLPP1	PRKACA
PLPP1	PSEN1
PLPP1	SSMEM1
PLPP1	TGIF1
PLPP1	TRIM68
PLPP2	PLPP3
PLPP2	TRAM1L1
PLPP2	VSTM1
PLPP3	TNFRSF10C
PLPP4	PSCA
PLPP4	RNF114
PLPP4	RNF166
PLPP4	SAR1A
PLPP4	SEC62
PLPP4	SGPL1
PLPP4	SLC35A1
PLPP4	SSMEM1
PLPP4	STX1A
PLPP4	STX2
PLPP4	STX5
PLPP4	STX8
PLPP4	STXBP1
PLPP4	STXBP2
PLPP4	STXBP3
PLPP4	SYT2
PLPP4	TAX1BP1
PLPP4	TMEM139
PLPP4	TMEM45B
PLPP4	TNFSF9
PLPP4	UBB
PLPP4	UPK1B
PLPP5	SLC29A2
PLPP6	PRLR
PLPP6	PVR
PLPP6	RETREG3
PLPP6	RNF170
PLPP6	RNF5
PLPP6	SEC11C
PLPP6	SHISAL1
PLPP6	SIGLEC12
PLPP6	SLC7A14
PLPP6	SMAGP
PLPP6	SSMEM1
PLPP6	STX1A
PLPP6	SYNE4
PLPP6	SYNPR
PLPP6	TMEM106C
PLPP6	TMIE
PLPP6	TNFRSF10D
PLPP6	VSIR
PLPPR1	PLPPR3
PLPPR1	PLPPR4
PLPPR1	PRPS1
PLPPR1	RAB23
PLPPR1	RAD23A
PLPPR1	RAP1B
PLPPR1	RNF166
PLPPR1	SERP1
PLPPR1	SERPINH1
PLPPR1	SLC30A2
PLPPR1	STX4
PLPPR1	STXBP3
PLPPR1	TGFBR2
PLPPR1	TMPPE
PLPPR1	TNFRSF10B
PLPPR1	WFS1
PLPPR2	PPP6R1
PLPPR2	RNF185
PLPPR2	RNF214
PLPPR2	RUSF1
PLPPR2	SAR1B
PLPPR2	SCN3B
PLPPR2	SEL1L
PLPPR2	SEL1L3
PLPPR2	SIGLEC12
PLPPR2	SLC19A3
PLPPR2	SMAGP
PLPPR2	SSMEM1
PLPPR2	STX12
PLPPR2	SUSD2
PLPPR2	SYVN1
PLPPR2	TMED9
PLPPR2	TMEM186
PLPPR2	TMEM237
PLPPR2	TMEM259
PLPPR2	TMIE
PLPPR2	TOMM22
PLPPR2	TTC5
PLPPR2	TXNDC11
PLPPR2	UBE2J1
PLPPR2	UFSP2
PLPPR2	VSIR
PLPPR2	YTHDF1
PLPPR2	ZNF703
PLPPR3	SIDT2
PLPPR4	ZNRF3
PLRG1	PPIE
PLRG1	PRKN
PLRG1	PRPF19
PLRG1	PRPF8
PLRG1	RBM39
PLRG1	RPA1
PLRG1	RPA2
PLRG1	RPA3
PLRG1	SF3A1
PLRG1	SF3A2
PLRG1	SF3B1
PLRG1	SNRPA
PLRG1	SNRPA1
PLRG1	SNRPD2
PLRG1	SNW1
PLRG1	SRRM1
PLRG1	SYF2
PLRG1	USB1
PLRG1	XAB2
PLRG1	YJU2
PLS1	PLS3
PLS1	PRDX3
PLS1	PRPS1
PLS1	QTRT1
PLS1	RCAN3
PLS1	RWDD2B
PLS1	SERPINB5
PLS1	SLAIN1
PLS1	SLC25A32
PLS1	SNRNP27
PLS1	SOCS3
PLS1	SPG21
PLS1	STC2
PLS1	TBCA
PLS1	TIMM50
PLS1	TPK1
PLS1	UBE2Q2
PLS1	USP47
PLS1	ZMYM6
PLS3	PRKN
PLS3	STIP1
PLSCR1	PLSCR3
PLSCR1	PLSCR4
PLSCR1	PRR13
PLSCR1	RAMAC
PLSCR1	RASD1
PLSCR1	REEP1
PLSCR1	REEP5
PLSCR1	REEP6
PLSCR1	RETREG3
PLSCR1	RGS3
PLSCR1	RTN1
PLSCR1	RXRB
PLSCR1	SCNM1
PLSCR1	SF1
PLSCR1	SHC1
PLSCR1	SLC25A6
PLSCR1	SLC2A1
PLSCR1	SLC31A2
PLSCR1	SLC35A2
PLSCR1	SLPI
PLSCR1	SMARCC1
PLSCR1	SMCP
PLSCR1	SPATA8
PLSCR1	SPG7
PLSCR1	SPRING1
PLSCR1	SPRY2
PLSCR1	STK16
PLSCR1	STUM
PLSCR1	TACR1
PLSCR1	TFG
PLSCR1	TM4SF5
PLSCR1	TRIM42
PLSCR1	VASP
PLSCR1	VPS37C
PLSCR1	VSIR
PLSCR1	YIPF3
PLSCR1	ZBTB16
PLSCR1	ZNF417
PLSCR1	ZNF581
PLSCR1	ZNF587
PLSCR1	ZNF638
PLSCR1	ZNF688
PLSCR1	ZNF764
PLSCR2	POU4F2
PLSCR3	RUNX1T1
PLSCR3	S100A7L2
PLSCR3	SMCP
PLSCR3	STK16
PLSCR3	TNIP3
PLSCR3	TNS2
PLSCR3	TRIP13
PLSCR3	WWOX
PLSCR3	ZIC1
PLSCR4	RAMAC
PLSCR4	RBP3
PLSCR4	RBPMS
PLSCR4	RPS27A
PLSCR4	SLC15A2
PLSCR4	SSC4D
PLSCR4	TBC1D15
PLSCR4	TEKT5
PLSCR4	TENM4
PLSCR4	TRIM42
PLSCR4	TRIP13
PLSCR4	TSPAN4
PLSCR4	UBA52
PLSCR4	UBB
PLSCR4	UBC
PLSCR4	YOD1
PLSCR4	YPEL3
PLSCR4	ZDHHC13
PLSCR4	ZDHHC17
PLSCR4	ZNF34
PLSCR5	TTC1
PLTP	POFUT3
PLTP	SCGB2A1
PLTP	SCGB2A2
PLTP	SEL1L3
PLTP	SGCB
PLTP	SPINK14
PLTP	SYVN1
PLTP	TAFA5
PLTP	TAFAZZIN
PLTP	TIMM10
PLTP	UGT8
PLVAP	SMPD2
PLVAP	ZDHHC6
PLXDC2	PNPLA6
PLXDC2	PYY
PLXDC2	RANGRF
PLXDC2	RELA
PLXDC2	RHEX
PLXDC2	SERPINB8
PLXDC2	SLC31A1
PLXDC2	SSC5D
PLXDC2	TMEM131
PLXDC2	TMEM255B
PLXDC2	TRAT1
PLXDC2	UBE2K
PLXDC2	UBR2
PLXDC2	UFSP2
PLXDC2	UPK3BL1
PLXDC2	VDR
PLXDC2	VMA12
PLXDC2	VMA22
PLXDC2	ZBP1
PLXDC2	ZCWPW1
PLXDC2	ZFYVE27
PLXNA1	PRG2
PLXNA1	PSCA
PLXNA1	RAC1
PLXNA1	RHOB
PLXNA1	RHOD
PLXNA1	SCGB1D1
PLXNA1	SDF2L1
PLXNA1	SFTPC
PLXNA1	SIRPD
PLXNA1	SLURP1
PLXNA1	ST8SIA4
PLXNA1	ST8SIA5
PLXNA1	TAFA1
PLXNA1	TAFA4
PLXNA1	TCTN2
PLXNA1	TMEM106A
PLXNA1	TMEM87A
PLXNA1	WDR25
PLXNA2	PSCA
PLXNA2	PTPRK
PLXNA2	RETNLB
PLXNA2	RLN1
PLXNA2	RYK
PLXNA2	SCGB1D1
PLXNA2	SPINK4
PLXNA2	ST14
PLXNA2	ST8SIA4
PLXNA2	SUSD4
PLXNA2	TAFA4
PLXNA2	TAFAZZIN
PLXNA2	TCTN2
PLXNA2	TMEM30B
PLXNA2	TNF
PLXNA2	WFDC11
PLXNA3	SCGB1D1
PLXNA3	SCGB2A1
PLXNA3	SDF2L1
PLXNA3	SFTPC
PLXNA3	SIRPD
PLXNA3	SLURP1
PLXNA3	SPX
PLXNA3	ST8SIA4
PLXNA3	TMEM106A
PLXNA3	TMPRSS4
PLXNA4	RNF149
PLXNB1	RND1
PLXNB1	RND2
PLXNB1	RND3
PLXNB1	SEMA4D
PLXNB1	SMPX
PLXNB2	PTCH1
PLXNB2	RHOD
PLXNB2	RLN1
PLXNB2	RND1
PLXNB2	RND2
PLXNB2	RND3
PLXNB2	RNF149
PLXNB2	SCGB2A1
PLXNB2	SDF2L1
PLXNB2	SEMA4C
PLXNB2	SERGEF
PLXNB2	SFTPC
PLXNB2	SLC22A3
PLXNB2	SLURP1
PLXNB2	SPCS1
PLXNB2	ST8SIA4
PLXNB2	TMEM106A
PLXNB2	TMPRSS11B
PLXNB2	TMPRSS4
PLXNB2	TMX1
PLXNB2	TRGV3
PLXNB2	YTHDF2
PLXNB2	ZDHHC12
PLXNB2	ZFTRAF1
PLXNC1	POTEF
PLXNC1	SEMA7A
PLXNC1	TMEM205
PLXND1	SEMA3E
PLXND1	SEMA4A
PLXND1	SFTPC
PM20D1	SH2D3A
PM20D1	ST7
PM20D1	UPK1A
PM20D2	POU6F2
PM20D2	PRIM2
PM20D2	PRKN
PM20D2	PSMA1
PM20D2	REL
PM20D2	RGS12
PM20D2	RP2
PM20D2	RUSC1
PM20D2	SAXO1
PM20D2	SIVA1
PM20D2	SPATA2
PM20D2	SPATA24
PM20D2	TAPBPL
PM20D2	TDO2
PM20D2	ZKSCAN4
PMAIP1	RAB2A
PMAIP1	STUB1
PMCH	SERPINC1
PMCH	SULF1
PMCH	TMEM59
PMCH	TPST1
PMCH	VGF
PMCH	VWDE
PMEL	PTPRD
PMEL	RAB39B
PMEL	RBM15
PMEL	RDH11
PMEL	RETSAT
PMEL	RSPRY1
PMEL	SERPINE2
PMEL	SLC25A14
PMEL	SLC27A6
PMEL	SPDL1
PMEL	STARD3
PMEL	TMTC4
PMEL	TPCN1
PMEL	TYK2
PMEL	ZNF146
PMEPA1	PPP3CA
PMEPA1	PPP3CB
PMEPA1	PPP3CC
PMEPA1	PPP3R1
PMEPA1	PRR4
PMEPA1	SCGB2A1
PMEPA1	SGTA
PMEPA1	STAM
PMEPA1	STXBP4
PMEPA1	UBASH3A
PMEPA1	UBQLN2
PMEPA1	UBR2
PMEPA1	ZG16B
PMF1	PMF1-BGLAP
PMF1	PPP1CC
PMF1	RGPD8
PMF1	RUFY1
PMF1	RUFY2
PMF1	S100P
PMF1	SHC3
PMF1	SPC24
PMF1	SPC25
PMF1	SPRED1
PMF1	STRN
PMF1	SUGT1
PMF1	TBC1D21
PMF1	TPST2
PMF1	TSNAX
PMF1	USHBP1
PMF1	ZC4H2
PMF1	ZWINT
PMF1-BGLAP	SGTB
PMF1-BGLAP	WDR45B
PMF1-BGLAP	ZMPSTE24
PMF1-BGLAP	ZRANB1
PMFBP1	TACC1
PML	PPARG
PML	PRKN
PML	PSMA3
PML	PSMD2
PML	PSME3
PML	PYCARD
PML	RAD54L2
PML	RARA
PML	RB1
PML	RBL2
PML	RBX1
PML	RECQL
PML	RELA
PML	RNF111
PML	RNF123
PML	RNF4
PML	RPL11
PML	RUNX1
PML	RXRA
PML	S100A2
PML	S100B
PML	SATB1
PML	SENP1
PML	SENP6
PML	SETDB1
PML	SETX
PML	SIAH2
PML	SIMC1
PML	SIN3A
PML	SIRT1
PML	SKI
PML	SLF2
PML	SLX4
PML	SLX4IP
PML	SMAD2
PML	SMC5
PML	SMC6
PML	SNX11
PML	SP1
PML	SP100
PML	SQSTM1
PML	SRF
PML	STAT1
PML	STAT3
PML	SUMO1
PML	SUMO2
PML	SUMO3
PML	SYMPK
PML	SYNE2
PML	TBX3
PML	TDG
PML	TERT
PML	TET2
PML	TGIF1
PML	TMED7
PML	TNNC2
PML	TOPBP1
PML	TOPORS
PML	TP53
PML	TP63
PML	TRIB3
PML	TRIM22
PML	TRIM24
PML	TRIM28
PML	TRIM33
PML	TRIM52
PML	TRIML2
PML	TTMP
PML	TUBA1C
PML	TUBA3D
PML	TULP3
PML	UBE2I
PML	UBE3A
PML	USP11
PML	USP7
PML	VCP
PML	WDR45B
PML	XIAP
PML	ZBTB16
PML	ZBTB33
PML	ZFYVE9
PML	ZMYM2
PML	ZMYM5
PML	ZNF106
PML	ZNF451
PML-RAR	SPI1
PML-RAR	SUV39H1
PML-RAR	SUZ12
PMM1	PMM2
PMM1	POTEE
PMM1	QRICH1
PMM1	RAB6A
PMM1	RAB6B
PMM1	VPS16
PMM1	VPS18
PMM1	VPS33A
PMM1	VSIG8
PMM2	SGK2
PMP22	POLR3F
PMP22	PPARA
PMP22	PPP1R16A
PMP22	PPP1R21
PMP22	PRR15
PMP22	RAB3IP
PMP22	RAB6C
PMP22	RBM11
PMP22	REEP4
PMP22	RGR
PMP22	RNF112
PMP22	RNF138
PMP22	RNF183
PMP22	RPS15A
PMP22	SASS6
PMP22	SCN3B
PMP22	SDC4
PMP22	SEMA4G
PMP22	SGCB
PMP22	SGSM1
PMP22	SHISAL1
PMP22	SHLD1
PMP22	SLC18A1
PMP22	SLC38A1
PMP22	SMIM3
PMP22	SNRNP40
PMP22	SPACA1
PMP22	SPATA12
PMP22	SPATA22
PMP22	SPRED2
PMP22	SPRY4
PMP22	STAC3
PMP22	STOM
PMP22	STX11
PMP22	SULT4A1
PMP22	SUMF2
PMP22	SYT2
PMP22	TBRG1
PMP22	TDG
PMP22	TERF2
PMP22	TFF2
PMP22	TGM2
PMP22	THAP1
PMP22	TLCD4
PMP22	TM4SF18
PMP22	TM4SF19
PMP22	TMEM139
PMP22	TMEM14B
PMP22	TMEM30B
PMP22	TMEM31
PMP22	TMEM61
PMP22	TMEM80
PMP22	TMOD2
PMP22	TMTC1
PMP22	TMUB2
PMP22	TMX1
PMP22	TNIP3
PMP22	TP53
PMP22	TP53BP1
PMP22	TSPAN12
PMP22	TWIST2
PMP22	USP2
PMP22	VDAC2
PMP22	VSX2
PMP22	WDFY3
PMP22	WDR83
PMP22	ZFHX2
PMP22	ZHX1-C8orf76
PMP22	ZKSCAN3
PMP22	ZMAT2
PMP22	ZMYM6
PMP22	ZNF124
PMP22	ZNF232
PMP22	ZNF281
PMP22	ZNF444
PMP22	ZNF488
PMP22	ZNF57
PMP22	ZNHIT1
PMP22	ZXDC
PMPCA	PMPCB
PMPCA	PNPT1
PMPCA	PREPL
PMPCA	PRKN
PMPCA	PTPN7
PMPCA	RPUSD2
PMPCA	SDHAF3
PMPCA	SPINK2
PMPCA	SUCLA2
PMPCA	ZNF76
PMPCB	PNPT1
PMPCB	PPP4R1
PMPCB	PPP4R2
PMPCB	PPP4R3A
PMPCB	PPP4R3B
PMPCB	PRKN
PMPCB	PTPN7
PMPCB	RPA2
PMPCB	SERF2
PMPCB	SHMT2
PMPCB	SOCS2
PMPCB	SOST
PMPCB	SPINK2
PMPCB	SUCLA2
PMS1	PPP4R1L
PMS1	PRPS2
PMS1	RAD51B
PMS1	RAD9B
PMS1	RFXANK
PMS1	SLC31A1
PMS1	SULT1C4
PMS1	UBXN6
PMS1	ZNRD2
PMS2	PRKN
PMS2	TP73
PMS2	UBC
PMS2P3	RBMXL1
PMS2P3	WDR54
PMS2P5	PSMG3
PMVK	PRKY
PMVK	PSG11
PMVK	SARAF
PMVK	SCNM1
PMVK	SLC25A32
PMVK	SLC37A4
PMVK	SNRNP27
PMVK	UBXN6
PMVK	UPK1A
PMVK	ZC3HC1
PMVK	ZNF177
PNISR	PNN
PNKD	PRMT9
PNKD	RAMP3
PNKD	TBC1D5
PNKD	TIMM10
PNKD	TIMM10B
PNKD	TUBB2A
PNKD	UBR3
PNKP	PNMA5
PNKP	POLB
PNKP	PRKDC
PNKP	PSTPIP1
PNKP	RPRM
PNKP	SFT2D1
PNKP	SNX2
PNKP	SP4
PNKP	SSRP1
PNKP	SYNGR1
PNKP	SYNGR3
PNKP	SYP
PNKP	TARBP2
PNKP	TBC1D1
PNKP	THAP1
PNKP	TMEM239
PNKP	TNIP1
PNKP	TRIM37
PNKP	UBQLN1
PNKP	XRCC1
PNKP	XRCC4
PNKP	ZBTB14
PNKP	ZNF639
PNLDC1	TMX1
PNLDC1	TRPM7
PNLDC1	TTMP
PNLIP	PNLIPRP2
PNLIP	SUMF1
PNLIP	ZGPAT
PNLIP	ZNF444
PNLIPRP1	RETREG3
PNLIPRP1	SLC10A6
PNLIPRP1	SLC16A2
PNLIPRP1	SLC18A1
PNLIPRP1	SLC34A2
PNLIPRP1	SLC35H1
PNLIPRP1	SLC39A2
PNLIPRP1	SLC7A1
PNLIPRP1	STX1A
PNLIPRP1	TMEM132A
PNLIPRP1	TMEM14B
PNLIPRP1	TMEM237
PNLIPRP1	TMEM31
PNLIPRP1	TMPPE
PNLIPRP1	TMX2
PNLIPRP1	TSPAN8
PNLIPRP1	UBR1
PNLIPRP2	SPRTN
PNLIPRP2	TGFB1
PNLIPRP2	ZNF436
PNMA1	PNMA2
PNMA1	PNMA5
PNMA1	PNMA6A
PNMA1	PNMA8A
PNMA1	POLDIP3
PNMA1	POLL
PNMA1	POLM
PNMA1	PRKAB2
PNMA1	PRKCI
