leading_edge_list	kinase	overlap	lead_n	substrate_n	universe_n	fisher_p_two_sided	fdr_bh
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	p90RSK	2	43	16	1219	0.10672394379819201	0.5724284258266663
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Src	4	43	55	1219	0.12438140257391618	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCG	1	43	4	1219	0.1339635915266413	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ASK1	1	43	5	1219	0.16461343972775608	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Akt3	1	43	5	1219	0.16461343972775608	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK7	1	43	5	1219	0.16461343972775608	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	HIPK2	1	43	5	1219	0.16461343972775608	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	MARK2	1	43	5	1219	0.16461343972775608	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Abl	2	43	21	1219	0.16745606707775043	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK5	2	43	23	1219	0.193207533006613	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Akt2	1	43	6	1219	0.1942029142678767	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK4	1	43	6	1219	0.1942029142678767	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK6	1	43	6	1219	0.1942029142678767	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	P38B	1	43	6	1219	0.1942029142678767	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCZ	1	43	6	1219	0.1942029142678767	0.6365539967669291
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK9	1	43	7	1219	0.2227678563012495	0.6411367571596936
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PDK1	1	43	7	1219	0.2227678563012495	0.6411367571596936
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCB iso2	1	43	7	1219	0.2227678563012495	0.6411367571596936
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKG1	1	43	7	1219	0.2227678563012495	0.6411367571596936
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	TBK1	1	43	7	1219	0.2227678563012495	0.6411367571596936
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	IKKB	1	43	8	1219	0.2503429241057432	0.6564547787661711
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	LKB1	1	43	8	1219	0.2503429241057432	0.6564547787661711
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCT	1	43	8	1219	0.2503429241057432	0.6564547787661711
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ROCK1	1	43	8	1219	0.2503429241057432	0.6564547787661711
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AMPKA1	2	43	29	1219	0.27273263978872697	0.6847330105333996
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AurB	2	43	29	1219	0.27273263978872697	0.6847330105333996
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Chk2	1	43	10	1219	0.3026563831270364	0.7440302751872978
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	GSK3B	2	43	33	1219	0.32603612295372303	0.7576491094841417
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PLK1	2	43	33	1219	0.32603612295372303	0.7576491094841417
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Lck	1	43	11	1219	0.3274585134211121	0.7576491094841417
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDK2	4	43	78	1219	0.34930555306212696	0.7926549088717496
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Akt1	3	43	53	1219	0.42919336059761914	0.955562576424888
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PAK1	1	43	18	1219	0.47850237864497763	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	MAPKAPK2	1	43	19	1219	0.49717381721139386	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	P38A	1	43	21	1219	0.5325785398454973	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AMPKA2	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AMPKG2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ATM	1	43	40	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ATR	0	43	19	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AXL	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	AurA	0	43	16	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	BCR-ABL1	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	BRSK1 iso2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	BRSK2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Bcr	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Brk	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Btk	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CAMK1A	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CAMK2A	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CDC7	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CK1A	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CK1D	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	CK1E	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Chk1	2	43	57	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	DAPK3	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	DNAPK	0	43	9	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	DYRK1A	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	DYRK2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	EGFR	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ERK5	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	FAK	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Fer	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Fyn	0	43	15	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	GSK3A	0	43	11	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	IKKA	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ITK	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	JAK1	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	JAK3	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	JNK1	0	43	22	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	JNK2	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	LATS1	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	LATS2	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	LYN	0	43	12	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	MELK	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	MLK3	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Met	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	NEK6	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	NLK	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	NuaK1	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PAK4	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PDGFRB	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCB	0	43	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKCE	0	43	8	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PKM	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	PLK3	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Pim1	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Pim2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	RAF1	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ROCK2	0	43	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	RSK2	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	Syk	0	43	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	TAK1	0	43	9	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	TTK	0	43	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ULK1	0	43	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	ZAP70	0	43	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	mTOR	0	43	12	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION.txt	p70S6K	0	43	10	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Ret	2	18	5	1219	0.002007272612692506	0.23685816829771572
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AurA	2	18	16	1219	0.021872782889425048	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	BRAF	1	18	3	1219	0.04368302574278578	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ITK	1	18	3	1219	0.04368302574278578	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	MEK1	1	18	3	1219	0.04368302574278578	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PAK4	1	18	3	1219	0.04368302574278578	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PDGFRB	1	18	4	1219	0.05783903358540899	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PKCG	1	18	4	1219	0.05783903358540899	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK1	4	18	109	1219	0.06943830258102186	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Cot	1	18	5	1219	0.07179697382858813	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	MARK2	1	18	5	1219	0.07179697382858813	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PLK1	2	18	33	1219	0.08301144209294564	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	EGFR	1	18	6	1219	0.08555945691844428	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	NEK6	1	18	7	1219	0.0991290610202316	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PDK1	1	18	7	1219	0.0991290610202316	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Syk	1	18	7	1219	0.0991290610202316	0.731076825024208
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PKCA	2	18	41	1219	0.12031860883818934	0.8240319288027048
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	JAK2	1	18	9	1219	0.12569978574956514	0.8240319288027048
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ERK1	2	18	47	1219	0.15064768359061276	0.9356014033522266
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CK2A1	2	18	49	1219	0.16110329849407726	0.9505094611150557
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ERK2	2	18	54	1219	0.1878387003609627	0.9638791627837183
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Src	2	18	55	1219	0.19327240078821808	0.9638791627837183
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Fyn	1	18	15	1219	0.20104126906300385	0.9638791627837183
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Chk1	2	18	57	1219	0.20421168703044879	0.9638791627837183
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PKACA	2	18	57	1219	0.20421168703044879	0.9638791627837183
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PAK1	1	18	18	1219	0.23637083502342923	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Abl	1	18	21	1219	0.2702212905622378	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	JNK1	1	18	22	1219	0.28118624612975024	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Akt1	1	18	53	1219	0.5533112851985293	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ALK	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AMPKA1	0	18	29	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AMPKA2	0	18	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AMPKG2	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ASK1	0	18	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ATM	0	18	40	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ATR	0	18	19	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AXL	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Akt2	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Akt3	0	18	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	AurB	0	18	29	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	BCR-ABL1	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	BRSK1 iso2	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	BRSK2	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Bcr	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Brk	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Btk	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CAMK1A	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CAMK2A	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CAMKK1	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDC7	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK2	1	18	78	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK4	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK5	0	18	23	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK6	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK7	0	18	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CDK9	0	18	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CK1A	0	18	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CK1D	0	18	7	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	CK1E	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Chk2	0	18	10	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	DAPK3	0	18	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	DNAPK	0	18	9	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	DYRK1A	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	DYRK2	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ERK5	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	FAK	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Fer	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	GSK3A	0	18	11	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	GSK3B	0	18	33	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	HIPK2	0	18	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Hck	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	IKKA	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	IKKB	0	18	8	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	IKKE	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	JAK1	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	JAK3	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	JNK2	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	LATS1	0	18	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	LATS2	0	18	4	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	LKB1	0	18	8	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	LYN	0	18	12	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Lck	0	18	11	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	MAPKAPK2	0	18	19	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	MELK	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	MLK3	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Met	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	NLK	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	NuaK1	0	18	3	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	P38A	0	18	21	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	P38B	0	18	6	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PAK2	0	18	5	1219	1.0	1.0
αCD3_5min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PKCB	0	18	6	1219	1.0	1.0
